game_id,season,week,season_phase,team,opponent,side,home_team,away_team,role,spread_line_away_perspective,spread_abs,spread_bucket,q1_result,q2_result,q3_result,q4_result,path4,q1_points_for,q1_points_against,q2_points_for,q2_points_against,q3_points_for,q3_points_against,q4_points_for,q4_points_against,ot_points_for,ot_points_against,after_q1_margin,after_q2_margin,after_q3_margin,after_q4_margin,after_q1_state,after_q2_state,after_q3_state,after_q4_regulation_state,after_q1_margin_bucket,after_q2_margin_bucket,after_q3_margin_bucket,after_q4_margin_bucket,final_margin,final_state,went_to_overtime
2020_09_HOU_JAX,2020,9,MIDDLE,HOU,JAX,away,JAX,HOU,FAVORITE,-7.0,7.0,6.5-7,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,10.0,7.0,10.0,9.0,7.0,3.0,0.0,6.0,0.0,0.0,3.0,4.0,8.0,2.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_4_7,LEAD_8_14,LEAD_1_3,2.0,WIN,False
2020_10_HOU_CLE,2020,10,MIDDLE,HOU,CLE,away,CLE,HOU,UNDERDOG,4.5,4.5,3.5-4.5,LOSS,TIE,TIE,TIE,LOSS-TIE-TIE-TIE,0.0,3.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,LOSS,LOSS,LOSS,LOSS,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2020_11_NE_HOU,2020,11,MIDDLE,HOU,NE,home,HOU,NE,UNDERDOG,-2.5,2.5,2-3,TIE,WIN,LOSS,TIE,TIE-WIN-LOSS-TIE,7.0,7.0,14.0,3.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,11.0,7.0,7.0,TIE,WIN,WIN,WIN,TIE,LEAD_8_14,LEAD_4_7,LEAD_4_7,7.0,WIN,False
2020_12_HOU_DET,2020,12,LATE,HOU,DET,away,DET,HOU,FAVORITE,-3.0,3.0,2-3,WIN,WIN,TIE,WIN,WIN-WIN-TIE-WIN,13.0,7.0,10.0,7.0,3.0,3.0,15.0,8.0,0.0,0.0,6.0,9.0,9.0,16.0,WIN,WIN,WIN,WIN,LEAD_4_7,LEAD_8_14,LEAD_8_14,LEAD_15_PLUS,16.0,WIN,False
2020_13_IND_HOU,2020,13,LATE,HOU,IND,home,HOU,IND,UNDERDOG,-3.5,3.5,3.5-4.5,LOSS,TIE,TIE,LOSS,LOSS-TIE-TIE-LOSS,10.0,14.0,10.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,-4.0,-4.0,-4.0,-6.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-6.0,LOSS,False
2020_14_HOU_CHI,2020,14,LATE,HOU,CHI,away,CHI,HOU,FAVORITE,-1.0,1.0,0.5-1.5,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,7.0,7.0,23.0,0.0,3.0,0.0,3.0,0.0,0.0,-7.0,-23.0,-26.0,-29.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-29.0,LOSS,False
2020_15_HOU_IND,2020,15,LATE,HOU,IND,away,IND,HOU,UNDERDOG,7.5,7.5,7.5-9.5,LOSS,WIN,TIE,LOSS,LOSS-WIN-TIE-LOSS,0.0,14.0,10.0,0.0,3.0,3.0,7.0,10.0,0.0,0.0,-14.0,-4.0,-4.0,-7.0,LOSS,LOSS,LOSS,LOSS,TRAIL_8_14,TRAIL_4_7,TRAIL_4_7,TRAIL_4_7,-7.0,LOSS,False
2020_16_CIN_HOU,2020,16,LATE,HOU,CIN,home,HOU,CIN,FAVORITE,7.5,7.5,7.5-9.5,LOSS,WIN,TIE,LOSS,LOSS-WIN-TIE-LOSS,3.0,7.0,7.0,3.0,14.0,14.0,7.0,13.0,0.0,0.0,-4.0,0.0,0.0,-6.0,LOSS,TIE,TIE,LOSS,TRAIL_4_7,TIE,TIE,TRAIL_4_7,-6.0,LOSS,False
2020_17_TEN_HOU,2020,17,LATE,HOU,TEN,home,HOU,TEN,UNDERDOG,-7.0,7.0,6.5-7,TIE,LOSS,WIN,TIE,TIE-LOSS-WIN-TIE,3.0,3.0,6.0,14.0,19.0,14.0,10.0,10.0,0.0,0.0,0.0,-8.0,-3.0,-3.0,TIE,LOSS,LOSS,LOSS,TIE,TRAIL_8_14,TRAIL_1_3,TRAIL_1_3,-3.0,LOSS,False
2021_01_JAX_HOU,2021,1,EARLY,HOU,JAX,home,HOU,JAX,UNDERDOG,-3.5,3.5,3.5-4.5,WIN,WIN,TIE,LOSS,WIN-WIN-TIE-LOSS,14.0,0.0,13.0,7.0,7.0,7.0,3.0,7.0,0.0,0.0,14.0,20.0,20.0,16.0,WIN,WIN,WIN,WIN,LEAD_8_14,LEAD_15_PLUS,LEAD_15_PLUS,LEAD_15_PLUS,16.0,WIN,False
2021_02_HOU_CLE,2021,2,EARLY,HOU,CLE,away,CLE,HOU,UNDERDOG,13.5,13.5,10-13.5,TIE,TIE,LOSS,TIE,TIE-TIE-LOSS-TIE,7.0,7.0,7.0,7.0,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,-10.0,-10.0,TIE,TIE,LOSS,LOSS,TIE,TIE,TRAIL_8_14,TRAIL_8_14,-10.0,LOSS,False
2021_03_CAR_HOU,2021,3,EARLY,HOU,CAR,home,HOU,CAR,UNDERDOG,-8.0,8.0,7.5-9.5,LOSS,WIN,LOSS,LOSS,LOSS-WIN-LOSS-LOSS,0.0,7.0,6.0,0.0,0.0,7.0,3.0,10.0,0.0,0.0,-7.0,-1.0,-8.0,-15.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_1_3,TRAIL_8_14,TRAIL_15_PLUS,-15.0,LOSS,False
2021_04_HOU_BUF,2021,4,EARLY,HOU,BUF,away,BUF,HOU,UNDERDOG,19.0,19.0,14+,LOSS,LOSS,LOSS,LOSS,LOSS-LOSS-LOSS-LOSS,0.0,7.0,0.0,9.0,0.0,3.0,0.0,21.0,0.0,0.0,-7.0,-16.0,-19.0,-40.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-40.0,LOSS,False
2021_05_NE_HOU,2021,5,EARLY,HOU,NE,home,HOU,NE,UNDERDOG,-8.0,8.0,7.5-9.5,WIN,TIE,WIN,LOSS,WIN-TIE-WIN-LOSS,6.0,0.0,9.0,9.0,7.0,6.0,0.0,10.0,0.0,0.0,6.0,6.0,7.0,-3.0,WIN,WIN,WIN,LOSS,LEAD_4_7,LEAD_4_7,LEAD_4_7,TRAIL_1_3,-3.0,LOSS,False
2021_06_HOU_IND,2021,6,MIDDLE,HOU,IND,away,IND,HOU,UNDERDOG,10.5,10.5,10-13.5,LOSS,TIE,LOSS,LOSS,LOSS-TIE-LOSS-LOSS,0.0,7.0,3.0,3.0,0.0,14.0,0.0,7.0,0.0,0.0,-7.0,-7.0,-21.0,-28.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,-28.0,LOSS,False
2021_07_HOU_ARI,2021,7,MIDDLE,HOU,ARI,away,ARI,HOU,UNDERDOG,20.5,20.5,14+,WIN,LOSS,LOSS,LOSS,WIN-LOSS-LOSS-LOSS,2.0,0.0,3.0,17.0,0.0,7.0,0.0,7.0,0.0,0.0,2.0,-12.0,-19.0,-26.0,WIN,LOSS,LOSS,LOSS,LEAD_1_3,TRAIL_8_14,TRAIL_15_PLUS,TRAIL_15_PLUS,-26.0,LOSS,False
2021_08_LA_HOU,2021,8,MIDDLE,HOU,LA,home,HOU,LA,UNDERDOG,-17.0,17.0,14+,LOSS,LOSS,LOSS,WIN,LOSS-LOSS-LOSS-WIN,0.0,7.0,0.0,17.0,0.0,14.0,22.0,0.0,0.0,0.0,-7.0,-24.0,-38.0,-16.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_15_PLUS,TRAIL_15_PLUS,TRAIL_15_PLUS,-16.0,LOSS,False
2021_09_HOU_MIA,2021,9,MIDDLE,HOU,MIA,away,MIA,HOU,UNDERDOG,4.0,4.0,3.5-4.5,LOSS,LOSS,TIE,WIN,LOSS-LOSS-TIE-WIN,0.0,7.0,6.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,-7.0,-11.0,-11.0,-8.0,LOSS,LOSS,LOSS,LOSS,TRAIL_4_7,TRAIL_8_14,TRAIL_8_14,TRAIL_8_14,-8.0,LOSS,False
2021_11_HOU_TEN,2021,11,MIDDLE,HOU,TEN,away,TEN,HOU,UNDERDOG,10.5,10.5,10-13.5,WIN,WIN,WIN,LOSS,WIN-WIN-WIN-LOSS,3.0,0.0,9.0,0.0,7.0,6.0,3.0,7.0,0.0,0.0,3.0,12.0,13.0,9.0,WIN,WIN,WIN,WIN,LEAD_1_3,LEAD_8_14,LEAD_8_14,LEAD_8_14,9.0,WIN,False
2021_12_NYJ_HOU,2021,12,LATE,HOU,NYJ,home,HOU,NYJ,FAVORITE,3.0,3.0,2-3,LOSS,WIN,LOSS,LOSS,LOSS-WIN-LOSS-LOSS,0.0,3.0,14.0,8.0,0.0,7.0,0.0,3.0,0.0,0.0,-3.0,3.0,-4.0,-7.0,LOSS,WIN,LOSS,LOSS,TRAIL_1_3,LEAD_1_3,TRAIL_4_7,TRAIL_4_7,-7.0,LOSS,False
