completed_quarters,completed_path,next_quarter,next_result,count,sample_size,sample_quality,data_status,probability,probability_pct,next_quarter_win_count,next_quarter_loss_count,next_quarter_tie_count,next_quarter_win_probability,next_quarter_loss_probability,next_quarter_tie_probability,next_quarter_win_pct,next_quarter_loss_pct,next_quarter_tie_pct,next_quarter_fair_decimal_tie_is_loss,next_quarter_fair_american_tie_is_loss,next_quarter_fair_decimal_tie_is_push,next_quarter_fair_american_tie_is_push,after_q1_win_count,after_q1_loss_count,after_q1_tie_count,after_q1_win_probability,after_q1_loss_probability,after_q1_tie_probability,after_q1_win_pct,after_q1_loss_pct,after_q1_tie_pct,after_q1_fair_decimal_tie_is_loss,after_q1_fair_american_tie_is_loss,after_q1_fair_decimal_tie_is_push,after_q1_fair_american_tie_is_push,final_win_count,final_loss_count,final_tie_count,final_win_probability,final_loss_probability,final_tie_probability,final_win_pct,final_loss_pct,final_tie_pct,final_fair_decimal_tie_is_loss,final_fair_american_tie_is_loss,final_fair_decimal_tie_is_push,final_fair_american_tie_is_push,after_q2_win_count,after_q2_loss_count,after_q2_tie_count,after_q2_win_probability,after_q2_loss_probability,after_q2_tie_probability,after_q2_win_pct,after_q2_loss_pct,after_q2_tie_pct,after_q2_fair_decimal_tie_is_loss,after_q2_fair_american_tie_is_loss,after_q2_fair_decimal_tie_is_push,after_q2_fair_american_tie_is_push,after_q3_win_count,after_q3_loss_count,after_q3_tie_count,after_q3_win_probability,after_q3_loss_probability,after_q3_tie_probability,after_q3_win_pct,after_q3_loss_pct,after_q3_tie_pct,after_q3_fair_decimal_tie_is_loss,after_q3_fair_american_tie_is_loss,after_q3_fair_decimal_tie_is_push,after_q3_fair_american_tie_is_push,after_q4_win_count,after_q4_loss_count,after_q4_tie_count,after_q4_win_probability,after_q4_loss_probability,after_q4_tie_probability,after_q4_win_pct,after_q4_loss_pct,after_q4_tie_pct,after_q4_fair_decimal_tie_is_loss,after_q4_fair_american_tie_is_loss,after_q4_fair_decimal_tie_is_push,after_q4_fair_american_tie_is_push
3,WIN-WIN-TIE,Q4,LOSS,2,6,VERY_LOW,AVAILABLE,0.3333,33.3333,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-WIN-TIE,Q4,TIE,0,6,VERY_LOW,AVAILABLE,0.0,0.0,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-LOSS-WIN,Q4,WIN,8,12,VERY_LOW,AVAILABLE,0.6667,66.6667,8,4,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,10,2,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0
3,WIN-LOSS-WIN,Q4,LOSS,4,12,VERY_LOW,AVAILABLE,0.3333,33.3333,8,4,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,10,2,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0
3,WIN-LOSS-WIN,Q4,TIE,0,12,VERY_LOW,AVAILABLE,0.0,0.0,8,4,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,10,2,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0
3,WIN-LOSS-LOSS,Q4,WIN,4,5,VERY_LOW,AVAILABLE,0.8,80.0,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,WIN-LOSS-LOSS,Q4,LOSS,1,5,VERY_LOW,AVAILABLE,0.2,20.0,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,WIN-LOSS-LOSS,Q4,TIE,0,5,VERY_LOW,AVAILABLE,0.0,0.0,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,WIN-LOSS-TIE,Q4,WIN,4,4,VERY_LOW,AVAILABLE,1.0,100.0,4,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-LOSS-TIE,Q4,LOSS,0,4,VERY_LOW,AVAILABLE,0.0,0.0,4,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-LOSS-TIE,Q4,TIE,0,4,VERY_LOW,AVAILABLE,0.0,0.0,4,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-TIE-WIN,Q4,WIN,2,5,VERY_LOW,AVAILABLE,0.4,40.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,WIN-TIE-WIN,Q4,LOSS,3,5,VERY_LOW,AVAILABLE,0.6,60.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,WIN-TIE-WIN,Q4,TIE,0,5,VERY_LOW,AVAILABLE,0.0,0.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,WIN-TIE-LOSS,Q4,WIN,2,4,VERY_LOW,AVAILABLE,0.5,50.0,2,0,2,0.5,0.0,0.5,50.0,0.0,50.0,2.0,100.0,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-TIE-LOSS,Q4,LOSS,0,4,VERY_LOW,AVAILABLE,0.0,0.0,2,0,2,0.5,0.0,0.5,50.0,0.0,50.0,2.0,100.0,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-TIE-LOSS,Q4,TIE,2,4,VERY_LOW,AVAILABLE,0.5,50.0,2,0,2,0.5,0.0,0.5,50.0,0.0,50.0,2.0,100.0,1.0,,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,WIN-TIE-TIE,Q4,WIN,1,1,VERY_LOW,AVAILABLE,1.0,100.0,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-TIE-TIE,Q4,LOSS,0,1,VERY_LOW,AVAILABLE,0.0,0.0,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-TIE-TIE,Q4,TIE,0,1,VERY_LOW,AVAILABLE,0.0,0.0,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,LOSS-WIN-WIN,Q4,WIN,4,11,VERY_LOW,AVAILABLE,0.3636,36.3636,4,6,1,0.3636,0.5455,0.0909,36.3636,54.5455,9.0909,2.75,175.0,2.5,150.0,,,,,,,,,,,,,,7,4,0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0
3,LOSS-WIN-WIN,Q4,LOSS,6,11,VERY_LOW,AVAILABLE,0.5455,54.5455,4,6,1,0.3636,0.5455,0.0909,36.3636,54.5455,9.0909,2.75,175.0,2.5,150.0,,,,,,,,,,,,,,7,4,0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0
3,LOSS-WIN-WIN,Q4,TIE,1,11,VERY_LOW,AVAILABLE,0.0909,9.0909,4,6,1,0.3636,0.5455,0.0909,36.3636,54.5455,9.0909,2.75,175.0,2.5,150.0,,,,,,,,,,,,,,7,4,0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,0.0,0.6364,0.3636,0.0,63.6364,36.3636,0.0,1.5714,-175.0,1.5714,-175.0
3,LOSS-WIN-LOSS,Q4,WIN,3,4,VERY_LOW,AVAILABLE,0.75,75.0,3,0,1,0.75,0.0,0.25,75.0,0.0,25.0,1.3333,-300.0,1.0,,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-WIN-LOSS,Q4,LOSS,0,4,VERY_LOW,AVAILABLE,0.0,0.0,3,0,1,0.75,0.0,0.25,75.0,0.0,25.0,1.3333,-300.0,1.0,,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-WIN-LOSS,Q4,TIE,1,4,VERY_LOW,AVAILABLE,0.25,25.0,3,0,1,0.75,0.0,0.25,75.0,0.0,25.0,1.3333,-300.0,1.0,,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-WIN-TIE,Q4,WIN,2,6,VERY_LOW,AVAILABLE,0.3333,33.3333,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,0.6667,0.1667,0.1667,66.6667,16.6667,16.6667,1.5,-200.0,1.25,-400.0
3,LOSS-WIN-TIE,Q4,LOSS,3,6,VERY_LOW,AVAILABLE,0.5,50.0,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,0.6667,0.1667,0.1667,66.6667,16.6667,16.6667,1.5,-200.0,1.25,-400.0
3,LOSS-WIN-TIE,Q4,TIE,1,6,VERY_LOW,AVAILABLE,0.1667,16.6667,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,4,2,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,0.6667,0.1667,0.1667,66.6667,16.6667,16.6667,1.5,-200.0,1.25,-400.0
3,LOSS-LOSS-WIN,Q4,WIN,8,13,VERY_LOW,AVAILABLE,0.6154,61.5385,8,4,1,0.6154,0.3077,0.0769,61.5385,30.7692,7.6923,1.625,-160.0,1.5,-200.0,,,,,,,,,,,,,,4,9,0,0.3077,0.6923,0.0,30.7692,69.2308,0.0,3.25,225.0,3.25,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,1.0,0.3077,0.6154,0.0769,30.7692,61.5385,7.6923,3.25,225.0,3.0,200.0
3,LOSS-LOSS-WIN,Q4,LOSS,4,13,VERY_LOW,AVAILABLE,0.3077,30.7692,8,4,1,0.6154,0.3077,0.0769,61.5385,30.7692,7.6923,1.625,-160.0,1.5,-200.0,,,,,,,,,,,,,,4,9,0,0.3077,0.6923,0.0,30.7692,69.2308,0.0,3.25,225.0,3.25,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,1.0,0.3077,0.6154,0.0769,30.7692,61.5385,7.6923,3.25,225.0,3.0,200.0
3,LOSS-LOSS-WIN,Q4,TIE,1,13,VERY_LOW,AVAILABLE,0.0769,7.6923,8,4,1,0.6154,0.3077,0.0769,61.5385,30.7692,7.6923,1.625,-160.0,1.5,-200.0,,,,,,,,,,,,,,4,9,0,0.3077,0.6923,0.0,30.7692,69.2308,0.0,3.25,225.0,3.25,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,1.0,0.3077,0.6154,0.0769,30.7692,61.5385,7.6923,3.25,225.0,3.0,200.0
3,LOSS-LOSS-LOSS,Q4,WIN,5,10,VERY_LOW,AVAILABLE,0.5,50.0,5,4,1,0.5,0.4,0.1,50.0,40.0,10.0,2.0,100.0,1.8,-125.0,,,,,,,,,,,,,,0,10,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-LOSS,Q4,LOSS,4,10,VERY_LOW,AVAILABLE,0.4,40.0,5,4,1,0.5,0.4,0.1,50.0,40.0,10.0,2.0,100.0,1.8,-125.0,,,,,,,,,,,,,,0,10,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-LOSS,Q4,TIE,1,10,VERY_LOW,AVAILABLE,0.1,10.0,5,4,1,0.5,0.4,0.1,50.0,40.0,10.0,2.0,100.0,1.8,-125.0,,,,,,,,,,,,,,0,10,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-TIE,Q4,WIN,2,6,VERY_LOW,AVAILABLE,0.3333,33.3333,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,1,5,0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0
3,LOSS-LOSS-TIE,Q4,LOSS,3,6,VERY_LOW,AVAILABLE,0.5,50.0,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,1,5,0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0
3,LOSS-LOSS-TIE,Q4,TIE,1,6,VERY_LOW,AVAILABLE,0.1667,16.6667,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,1,5,0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,0.1667,0.8333,0.0,16.6667,83.3333,0.0,6.0,500.0,6.0,500.0
3,LOSS-TIE-WIN,Q4,WIN,2,4,VERY_LOW,AVAILABLE,0.5,50.0,2,1,1,0.5,0.25,0.25,50.0,25.0,25.0,2.0,100.0,1.5,-200.0,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,LOSS-TIE-WIN,Q4,LOSS,1,4,VERY_LOW,AVAILABLE,0.25,25.0,2,1,1,0.5,0.25,0.25,50.0,25.0,25.0,2.0,100.0,1.5,-200.0,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,LOSS-TIE-WIN,Q4,TIE,1,4,VERY_LOW,AVAILABLE,0.25,25.0,2,1,1,0.5,0.25,0.25,50.0,25.0,25.0,2.0,100.0,1.5,-200.0,,,,,,,,,,,,,,3,1,0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.75,0.25,0.0,75.0,25.0,0.0,1.3333,-300.0,1.3333,-300.0
3,LOSS-TIE-LOSS,Q4,WIN,2,2,VERY_LOW,AVAILABLE,1.0,100.0,2,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-LOSS,Q4,LOSS,0,2,VERY_LOW,AVAILABLE,0.0,0.0,2,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-LOSS,Q4,TIE,0,2,VERY_LOW,AVAILABLE,0.0,0.0,2,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-TIE,Q4,WIN,1,3,VERY_LOW,AVAILABLE,0.3333,33.3333,1,1,1,0.3333,0.3333,0.3333,33.3333,33.3333,33.3333,3.0,200.0,2.0,100.0,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,
3,LOSS-TIE-TIE,Q4,LOSS,1,3,VERY_LOW,AVAILABLE,0.3333,33.3333,1,1,1,0.3333,0.3333,0.3333,33.3333,33.3333,33.3333,3.0,200.0,2.0,100.0,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,
3,LOSS-TIE-TIE,Q4,TIE,1,3,VERY_LOW,AVAILABLE,0.3333,33.3333,1,1,1,0.3333,0.3333,0.3333,33.3333,33.3333,33.3333,3.0,200.0,2.0,100.0,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,
3,TIE-WIN-WIN,Q4,WIN,4,9,VERY_LOW,AVAILABLE,0.4444,44.4444,4,3,2,0.4444,0.3333,0.2222,44.4444,33.3333,22.2222,2.25,125.0,1.75,-133.33,,,,,,,,,,,,,,9,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,TIE-WIN-WIN,Q4,LOSS,3,9,VERY_LOW,AVAILABLE,0.3333,33.3333,4,3,2,0.4444,0.3333,0.2222,44.4444,33.3333,22.2222,2.25,125.0,1.75,-133.33,,,,,,,,,,,,,,9,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,TIE-WIN-WIN,Q4,TIE,2,9,VERY_LOW,AVAILABLE,0.2222,22.2222,4,3,2,0.4444,0.3333,0.2222,44.4444,33.3333,22.2222,2.25,125.0,1.75,-133.33,,,,,,,,,,,,,,9,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,TIE-WIN-LOSS,Q4,WIN,2,5,VERY_LOW,AVAILABLE,0.4,40.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,TIE-WIN-LOSS,Q4,LOSS,3,5,VERY_LOW,AVAILABLE,0.6,60.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,TIE-WIN-LOSS,Q4,TIE,0,5,VERY_LOW,AVAILABLE,0.0,0.0,2,3,0,0.4,0.6,0.0,40.0,60.0,0.0,2.5,150.0,2.5,150.0,,,,,,,,,,,,,,4,1,0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.8,0.2,0.0,80.0,20.0,0.0,1.25,-400.0,1.25,-400.0
3,TIE-WIN-TIE,Q4,WIN,0,3,VERY_LOW,AVAILABLE,0.0,0.0,0,2,1,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,,,,,,,,,,,,,,,2,1,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333,0.3333,0.3333,33.3333,33.3333,33.3333,3.0,200.0,2.0,100.0
