margin_trajectory,cases,su_wins,su_win_rate,break_even_ml,covers,cover_rate_pregame_spread,avg_final_margin,median_q3_wp,sample_flag
Q1_TRAIL_8_13__Q2_LEAD_1_3__Q3_LEAD_8_13,1,1,1.0,,1,1.0,20.0,0.9218201637268066,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_LEAD_1_3__Q3_TRAIL_1_3,1,1,1.0,,1,1.0,1.0,0.5153094530105591,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_LEAD_4_7__Q3_LEAD_4_7,1,1,1.0,,1,1.0,3.0,0.8238368034362793,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_LEAD_8_13__Q3_LEAD_8_13,1,1,1.0,,1,1.0,2.0,0.8427888751029968,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_TRAIL_8_13__Q3_TRAIL_1_3,1,1,1.0,,1,1.0,10.0,0.5712199211120605,SAMPLE_TOO_SMALL
Q1_LEAD_14_PLUS__Q2_LEAD_14_PLUS__Q3_LEAD_1_3,1,0,0.0,,0,0.0,-4.0,0.6213634014129639,SAMPLE_TOO_SMALL
Q1_LEAD_14_PLUS__Q2_LEAD_4_7__Q3_TRAIL_1_3,1,0,0.0,,1,1.0,-13.0,0.25432342290878296,SAMPLE_TOO_SMALL
Q1_LEAD_14_PLUS__Q2_LEAD_4_7__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-10.0,0.1916997730731964,SAMPLE_TOO_SMALL
Q1_LEAD_14_PLUS__Q2_TRAIL_4_7__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-21.0,0.027434170246124268,SAMPLE_TOO_SMALL
Q1_LEAD_14_PLUS__Q2_TRAIL_4_7__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-8.0,0.11981892585754395,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_LEAD_14_PLUS__Q3_TRAIL_1_3,1,0,0.0,,0,0.0,-11.0,0.2739802598953247,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_LEAD_4_7__Q3_TRAIL_4_7,1,0,0.0,,1,1.0,-6.0,0.23960895836353302,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_LEAD_8_13__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-7.0,0.2837959825992584,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TIE__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-14.0,0.032765865325927734,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TIE__Q3_TRAIL_1_3,1,0,0.0,,1,1.0,-5.0,0.38468003273010254,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TRAIL_14_PLUS__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-28.0,0.10440552234649658,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TRAIL_14_PLUS__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-17.0,0.11032778024673462,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TRAIL_1_3__Q3_TIE,1,0,0.0,,0,0.0,-3.0,0.5895830988883972,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TRAIL_8_13__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-6.0,0.4697226881980896,SAMPLE_TOO_SMALL
Q1_LEAD_1_3__Q2_TRAIL_8_13__Q3_TRAIL_1_3,1,0,0.0,,0,0.0,-35.0,0.2233850359916687,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_LEAD_14_PLUS__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-4.0,0.6758416295051575,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_LEAD_1_3__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-8.0,0.09925700724124908,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_LEAD_4_7__Q3_TRAIL_14_PLUS,1,0,0.0,,1,1.0,-3.0,0.09696856886148453,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_LEAD_8_13__Q3_TRAIL_1_3,1,0,0.0,,1,1.0,-1.0,0.35758036375045776,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_TIE__Q3_LEAD_8_13,1,0,0.0,,1,1.0,-4.0,0.8602086901664734,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_TIE__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-31.0,0.03198820352554321,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_TIE__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-23.0,0.07577651739120483,SAMPLE_TOO_SMALL
Q1_LEAD_4_7__Q2_TRAIL_8_13__Q3_LEAD_1_3,1,0,0.0,,0,0.0,-14.0,0.530272364616394,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_LEAD_14_PLUS__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-1.0,0.6531566381454468,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_LEAD_14_PLUS__Q3_TIE,1,0,0.0,,1,1.0,-4.0,0.5025658011436462,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_LEAD_4_7__Q3_TIE,1,0,0.0,,1,1.0,-7.0,0.2991645336151123,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_LEAD_8_13__Q3_TIE,1,0,0.0,,0,0.0,-3.0,0.6001095175743103,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TIE__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-4.0,0.6177063584327698,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TIE__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-10.0,0.14214877784252167,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TRAIL_1_3__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-21.0,0.023936593905091286,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TRAIL_1_3__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-16.0,0.0834168791770935,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TRAIL_4_7__Q3_LEAD_1_3,1,0,0.0,,0,0.0,-3.0,0.7413084506988525,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TRAIL_4_7__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-10.0,0.000643312931060791,SAMPLE_TOO_SMALL
Q1_LEAD_8_13__Q2_TRAIL_4_7__Q3_TRAIL_8_13,1,0,0.0,,1,1.0,-3.0,0.14686495065689087,SAMPLE_TOO_SMALL
Q1_TIE__Q2_LEAD_4_7__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-35.0,0.030794620513916016,SAMPLE_TOO_SMALL
Q1_TIE__Q2_LEAD_8_13__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-14.0,0.5437117218971252,SAMPLE_TOO_SMALL
Q1_TIE__Q2_TRAIL_14_PLUS__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-3.0,0.5570111870765686,SAMPLE_TOO_SMALL
Q1_TIE__Q2_TRAIL_14_PLUS__Q3_TRAIL_1_3,1,0,0.0,,1,1.0,-3.0,0.5384963154792786,SAMPLE_TOO_SMALL
Q1_TIE__Q2_TRAIL_14_PLUS__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-21.0,0.19625051319599152,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_LEAD_1_3__Q3_TIE,1,0,0.0,,0,0.0,-7.0,0.3752809762954712,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_LEAD_1_3__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-24.0,0.3705286979675293,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TIE__Q3_LEAD_1_3,1,0,0.0,,0,0.0,-11.0,0.5580189228057861,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TIE__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-25.0,0.10290056467056274,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TRAIL_1_3__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-16.0,0.067461296916008,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TRAIL_4_7__Q3_TIE,1,0,0.0,,0,0.0,-7.0,0.44041913747787476,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TRAIL_8_13__Q3_LEAD_1_3,1,0,0.0,,0,0.0,-6.0,0.4701414704322815,SAMPLE_TOO_SMALL
Q1_TRAIL_14_PLUS__Q2_TRAIL_8_13__Q3_TIE,1,0,0.0,,1,1.0,-3.0,0.5160204172134399,SAMPLE_TOO_SMALL
Q1_TRAIL_1_3__Q2_LEAD_1_3__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-28.0,0.03603959083557129,SAMPLE_TOO_SMALL
Q1_TRAIL_1_3__Q2_TIE__Q3_TRAIL_14_PLUS,1,0,0.0,,0,0.0,-17.0,0.16430802643299103,SAMPLE_TOO_SMALL
Q1_TRAIL_1_3__Q2_TRAIL_1_3__Q3_LEAD_8_13,1,0,0.0,,1,1.0,-6.0,0.8368514180183411,SAMPLE_TOO_SMALL
Q1_TRAIL_1_3__Q2_TRAIL_8_13__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-2.0,0.3880554437637329,SAMPLE_TOO_SMALL
Q1_TRAIL_4_7__Q2_LEAD_4_7__Q3_TIE,1,0,0.0,,0,0.0,-6.0,0.49979057908058167,SAMPLE_TOO_SMALL
Q1_TRAIL_4_7__Q2_LEAD_4_7__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-12.0,0.32101354002952576,SAMPLE_TOO_SMALL
Q1_TRAIL_4_7__Q2_LEAD_4_7__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-5.0,0.15461955964565277,SAMPLE_TOO_SMALL
Q1_TRAIL_4_7__Q2_TIE__Q3_TRAIL_8_13,1,0,0.0,,0,0.0,-3.0,0.09231185913085938,SAMPLE_TOO_SMALL
Q1_TRAIL_4_7__Q2_TRAIL_14_PLUS__Q3_LEAD_4_7,1,0,0.0,,1,1.0,-2.0,0.7820000648498535,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_LEAD_1_3__Q3_LEAD_4_7,1,0,0.0,,0,0.0,-14.0,0.8037495017051697,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_LEAD_1_3__Q3_TRAIL_4_7,1,0,0.0,,0,0.0,-14.0,0.13566136360168457,SAMPLE_TOO_SMALL
Q1_TRAIL_8_13__Q2_TRAIL_4_7__Q3_LEAD_1_3,1,0,0.0,,1,1.0,-2.0,0.5807107090950012,SAMPLE_TOO_SMALL
