game_id,snapshot,underdog_side,underdog_team,favorite_team,spread_line_away_perspective,underdog_score_now,favorite_score_now,underdog_margin_now,underdog_wp,underdog_fair_ml,underdog_vegas_wp,underdog_vegas_fair_ml,underdog_final,favorite_final,underdog_final_margin,underdog_won_su,underdog_covered,ats_margin,pregame_spread_abs,season
2021_01_GB_NO,Q1,home,NO,GB,-4.0,3.0,0.0,3.0,0.7531259059906006,-305.06477766027825,0.5879705548286438,-142.70110103031996,38,3,35,True,True,39.0,4.0,2021
2021_01_JAX_HOU,Q1,home,HOU,JAX,-3.5,14.0,0.0,14.0,0.8774852156639099,-716.2280213110758,0.7603937983512878,-317.35146800002485,37,21,16,True,True,19.5,3.5,2021
2021_01_LAC_WAS,Q1,away,LAC,WAS,2.5,7.0,3.0,4.0,0.5160489678382874,-106.63247592079712,0.5087678730487823,-103.56974740361518,20,16,4,True,True,6.5,2.5,2021
2021_01_MIA_NE,Q1,away,MIA,NE,3.5,7.0,0.0,7.0,0.6332688331604004,-172.6793058298693,0.5512661635875702,-122.84925246441706,17,16,1,True,True,4.5,3.5,2021
2021_01_PHI_ATL,Q1,away,PHI,ATL,3.5,7.0,3.0,4.0,0.49173372983932495,103.3620919855858,0.4361298084259033,129.28953276760396,32,6,26,True,True,29.5,3.5,2021
2021_02_DAL_LAC,Q1,away,DAL,LAC,3.0,14.0,3.0,11.0,0.726929247379303,-266.2054578906252,0.6803037822246552,-212.79694422369252,20,17,3,True,True,6.0,3.0,2021
2021_02_DEN_JAX,Q1,home,JAX,DEN,-6.0,7.0,3.0,4.0,0.6212555766105652,-164.03029014945366,0.369548499584198,170.6004762907067,13,23,-10,False,False,-4.0,6.0,2021
2021_02_LV_PIT,Q1,away,LV,PIT,5.5,3.0,0.0,3.0,0.48945891857147217,104.30723847439245,0.3954997658729553,152.84465031041907,26,17,9,True,True,14.5,5.5,2021
2021_02_MIN_ARI,Q1,away,MIN,ARI,4.0,14.0,7.0,7.0,0.6152148842811584,-159.8853123858069,0.5214774310588837,-108.976559290154,33,34,-1,False,True,3.0,4.0,2021
2021_02_NO_CAR,Q1,home,CAR,NO,-3.0,7.0,0.0,7.0,0.8118236064910889,-431.4162851955417,0.6801308989524841,-212.6278833201373,26,7,19,True,True,22.0,3.0,2021
2021_02_NYG_WAS,Q1,away,NYG,WAS,4.0,7.0,0.0,7.0,0.6465600728988647,-182.93351240813675,0.5313505232334137,-113.37909238679381,29,30,-1,False,True,3.0,4.0,2021
2021_02_SF_PHI,Q1,home,PHI,SF,-3.0,3.0,0.0,3.0,0.7544800639152527,-307.298900426084,0.619070291519165,-162.51562367977166,11,17,-6,False,False,-3.0,3.0,2021
2021_03_CHI_CLE,Q1,away,CHI,CLE,7.5,3.0,0.0,3.0,0.5135987997055054,-105.59159792256759,0.35769814252853394,179.56533207891317,6,26,-20,False,False,-12.5,7.5,2021
2021_03_CIN_PIT,Q1,away,CIN,PIT,2.5,7.0,0.0,7.0,0.6525582075119019,-187.81799473195375,0.6429168283939362,-180.04680128225297,24,10,14,True,True,16.5,2.5,2021
2021_03_GB_SF,Q1,away,GB,SF,3.5,10.0,0.0,10.0,0.7419359683990479,-287.5007275505613,0.6702382564544678,-203.2492457275972,30,28,2,True,True,5.5,3.5,2021
2021_03_MIA_LV,Q1,away,MIA,LV,4.0,14.0,2.0,12.0,0.7878544330596924,-371.3744502996731,0.6710087060928345,-203.95941124271184,28,31,-3,False,True,1.0,4.0,2021
2021_03_NO_NE,Q1,away,NO,NE,3.0,7.0,0.0,7.0,0.6222171783447266,-164.70234819530765,0.589520275592804,-143.61739217306618,28,13,15,True,True,18.0,3.0,2021
2021_04_CLE_MIN,Q1,home,MIN,CLE,-1.0,7.0,0.0,7.0,0.6388598680496216,-176.9008236773316,0.5005460977554321,-100.2186779412386,7,14,-7,False,False,-6.0,1.0,2021
2021_04_JAX_CIN,Q1,away,JAX,CIN,7.5,7.0,0.0,7.0,0.6767981648445129,-209.4041837723219,0.46746891736984253,113.91796605994242,21,24,-3,False,True,4.5,7.5,2021
2021_04_KC_PHI,Q1,home,PHI,KC,-7.5,10.0,7.0,3.0,0.5936844348907471,-146.1141255396192,0.3001246452331543,233.19489614827924,30,42,-12,False,False,-4.5,7.5,2021
2021_04_PIT_GB,Q1,away,PIT,GB,6.5,7.0,0.0,7.0,0.5604519844055176,-127.50643036063177,0.3916545510292053,155.32704710622164,17,27,-10,False,False,-3.5,6.5,2021
2021_04_WAS_ATL,Q1,home,ATL,WAS,-1.0,3.0,0.0,3.0,0.5221574306488037,-109.27394588510127,0.4435129761695862,125.47254617813701,30,34,-4,False,False,-3.0,1.0,2021
2021_05_BUF_KC,Q1,away,BUF,KC,2.5,7.0,3.0,4.0,0.6287734508514404,-169.37728518975464,0.5726680755615234,-134.01013189314648,38,20,18,True,True,20.5,2.5,2021
2021_05_DEN_PIT,Q1,home,PIT,DEN,-2.0,7.0,3.0,4.0,0.698181688785553,-231.32515915824706,0.5466878414154053,-120.59853923229488,27,19,8,True,True,10.0,2.0,2021
2021_05_GB_CIN,Q1,home,CIN,GB,-2.0,7.0,0.0,7.0,0.7443456649780273,-291.1531560433166,0.6044532656669617,-152.8146267434559,22,25,-3,False,False,-1.0,2.0,2021
2021_05_IND_BAL,Q1,away,IND,BAL,7.5,7.0,0.0,7.0,0.74782794713974,-296.55464935844634,0.5432827472686768,-118.95384814557862,25,31,-6,False,True,1.5,7.5,2021
2021_05_MIA_TB,Q1,away,MIA,TB,11.0,10.0,7.0,3.0,0.37835896015167236,164.29927801871827,0.16796660423278809,495.35644276887393,17,45,-28,False,False,-17.0,11.0,2021
2021_05_NE_HOU,Q1,home,HOU,NE,-8.0,6.0,0.0,6.0,0.5947539806365967,-146.76368236038184,0.27245402336120605,267.03440369983065,22,25,-3,False,True,5.0,8.0,2021
2021_06_ARI_CLE,Q1,away,ARI,CLE,3.0,7.0,0.0,7.0,0.7720745801925659,-338.7400057636677,0.7415706515312195,-286.95295481147906,37,14,23,True,True,26.0,3.0,2021
2021_06_DAL_NE,Q1,home,NE,DAL,-3.5,14.0,7.0,7.0,0.7020556926727295,-235.63319567021347,0.5033812522888184,-101.36170948213369,29,35,-6,False,False,-2.5,3.5,2021
2021_06_GB_CHI,Q1,home,CHI,GB,-5.5,7.0,0.0,7.0,0.768703818321228,-332.3460909479331,0.533039927482605,-114.15107176272515,14,24,-10,False,False,-4.5,5.5,2021
2021_06_LA_NYG,Q1,home,NYG,LA,-7.5,3.0,0.0,3.0,0.6024984121322632,-151.5713221082116,0.3056100904941559,227.21432672038125,11,38,-27,False,False,-19.5,7.5,2021
2021_06_LV_DEN,Q1,away,LV,DEN,5.0,10.0,7.0,3.0,0.6258638501167297,-167.28237843683323,0.5299723744392395,-112.75345226931347,34,24,10,True,True,15.0,5.0,2021
2021_06_MIN_CAR,Q1,home,CAR,MIN,-2.5,7.0,6.0,1.0,0.5177731513977051,-107.37128239508831,0.38932472467422485,156.8549944616977,28,34,-6,False,False,-3.5,2.5,2021
2021_07_ATL_MIA,Q1,home,MIA,ATL,-1.5,7.0,0.0,7.0,0.686491847038269,-218.970971106473,0.5391440987586975,-116.98756537705776,28,30,-2,False,False,-0.5,1.5,2021
2021_07_CIN_BAL,Q1,away,CIN,BAL,6.5,3.0,0.0,3.0,0.37347668409347534,167.75433182054164,0.2744324207305908,264.38843389487715,41,17,24,True,True,30.5,6.5,2021
2021_07_DET_LA,Q1,away,DET,LA,17.0,10.0,3.0,7.0,0.719246506690979,-256.18434813180244,0.2924931049346924,241.88840117215042,19,28,-9,False,True,8.0,17.0,2021
2021_07_HOU_ARI,Q1,away,HOU,ARI,20.5,2.0,0.0,2.0,0.6225862503051758,-164.96119995855938,0.2257751226425171,342.9185945270677,5,31,-26,False,False,-5.5,20.5,2021
2021_07_KC_TEN,Q1,home,TEN,KC,-4.0,14.0,0.0,14.0,0.8680597543716431,-657.918855795337,0.7014213800430298,-234.92016278463456,27,3,24,True,True,28.0,4.0,2021
2021_07_NO_SEA,Q1,home,SEA,NO,-6.0,7.0,0.0,7.0,0.775688111782074,-345.8078472543857,0.5126641392707825,-105.19729422408302,10,13,-3,False,True,3.0,6.0,2021
2021_07_PHI_LV,Q1,away,PHI,LV,1.0,7.0,0.0,7.0,0.5966743230819702,-147.93859087806993,0.6351549327373505,-174.08894616632068,22,33,-11,False,False,-10.0,1.0,2021
2021_08_CIN_NYJ,Q1,home,NYJ,CIN,-11.5,7.0,0.0,7.0,0.5896121263504028,-143.6719172783924,0.19562560319900513,411.18053242894007,34,31,3,True,True,14.5,11.5,2021
2021_09_ARI_SF,Q1,away,ARI,SF,5.5,14.0,0.0,14.0,0.8250794410705566,-471.6880886502106,0.6919288635253906,-224.60035414009585,31,17,14,True,True,19.5,5.5,2021
2021_09_ATL_NO,Q1,away,ATL,NO,7.0,3.0,0.0,3.0,0.4207582473754883,137.66616726768314,0.3129870891571045,219.50199693318595,27,25,2,True,True,9.0,7.0,2021
2021_09_DEN_DAL,Q1,away,DEN,DAL,10.5,6.0,0.0,6.0,0.7221271395683289,-259.87681504646247,0.42431139945983887,135.6759684686836,30,16,14,True,True,24.5,10.5,2021
2021_09_MIN_BAL,Q1,away,MIN,BAL,7.5,7.0,3.0,4.0,0.7443916201591492,-291.2234804753385,0.5624396800994873,-128.53991884533045,31,34,-3,False,True,4.5,7.5,2021
2021_10_CAR_ARI,Q1,away,CAR,ARI,7.0,17.0,0.0,17.0,0.876483142375946,-709.6060887848055,0.7095849514007568,-244.33477356744868,34,10,24,True,True,31.0,7.0,2021
2021_10_LA_SF,Q1,home,SF,LA,-3.5,14.0,0.0,14.0,0.8564401865005493,-596.5737664488024,0.7131490707397461,-248.61312897917117,31,10,21,True,True,24.5,3.5,2021
2021_10_PHI_DEN,Q1,away,PHI,DEN,1.0,10.0,0.0,10.0,0.6340523958206177,-173.26316351829814,0.6420142650604248,-179.34073969980707,30,13,17,True,True,18.0,1.0,2021
2021_10_TB_WAS,Q1,home,WAS,TB,-10.0,6.0,0.0,6.0,0.7775064706802368,-349.4512730582921,0.4518999457359314,121.28792212432614,29,19,10,True,True,20.0,10.0,2021
2021_11_ARI_SEA,Q1,away,ARI,SEA,2.5,7.0,0.0,7.0,0.6444751024246216,-181.2742530325826,0.6245955228805542,-166.37934839594922,23,13,10,True,True,12.5,2.5,2021
2021_11_GB_MIN,Q1,home,MIN,GB,-1.0,9.0,3.0,6.0,0.7444115877151489,-291.2540443678286,0.6334386467933655,-172.80562755787554,34,31,3,True,True,4.0,1.0,2021
2021_11_HOU_TEN,Q1,away,HOU,TEN,10.5,3.0,0.0,3.0,0.7242645025253296,-262.6663991972459,0.46010810136795044,117.34022874774284,22,13,9,True,True,19.5,10.5,2021
2021_11_IND_BUF,Q1,away,IND,BUF,7.5,14.0,0.0,14.0,0.7852620482444763,-365.68386809355746,0.5997930467128754,-149.87072108228955,41,15,26,True,True,33.5,7.5,2021
2021_12_CHI_DET,Q1,home,DET,CHI,-2.0,7.0,0.0,7.0,0.712128758430481,-247.37752703182284,0.5519654154777527,-123.19705543855056,14,16,-2,False,False,0.0,2.0,2021
2021_12_LAC_DEN,Q1,home,DEN,LAC,-2.5,7.0,0.0,7.0,0.7998776435852051,-399.69429598724764,0.6790632605552673,-211.58788542880623,28,13,15,True,True,17.5,2.5,2021
2021_12_LA_GB,Q1,home,GB,LA,-2.0,7.0,0.0,7.0,0.836480438709259,-511.5476289848775,0.717266321182251,-253.6897352241517,36,28,8,True,True,10.0,2.0,2021
2021_12_LV_DAL,Q1,away,LV,DAL,7.0,14.0,6.0,8.0,0.7434892654418945,-289.84723260128413,0.5574512481689453,-125.96380531240438,36,33,3,True,True,10.0,7.0,2021
2021_12_NYJ_HOU,Q1,away,NYJ,HOU,3.0,3.0,0.0,3.0,0.4226311445236206,136.61294558099246,0.4106624126434326,143.50901597324267,21,14,7,True,True,10.0,3.0,2021
2021_12_PHI_NYG,Q1,home,NYG,PHI,-4.0,3.0,0.0,3.0,0.6460548639297485,-182.5296629592669,0.4707517623901367,112.42618294676663,13,7,6,True,True,10.0,4.0,2021
2021_12_TB_IND,Q1,home,IND,TB,-3.0,3.0,0.0,3.0,0.4991942048072815,100.32283836028489,0.3707030415534973,169.75770034400617,31,38,-7,False,False,-4.0,3.0,2021
2021_13_LAC_CIN,Q1,away,LAC,CIN,2.5,16.0,0.0,16.0,0.8689168691635132,-662.8746686310084,0.8292741626501083,-485.7344239879545,41,22,19,True,True,21.5,2.5,2021
2021_13_NE_BUF,Q1,away,NE,BUF,3.0,8.0,7.0,1.0,0.5612329840660095,-127.91138888854927,0.5138104557991028,-105.68109946576564,14,10,4,True,True,7.0,3.0,2021
2021_13_PHI_NYJ,Q1,home,NYJ,PHI,-5.0,12.0,7.0,5.0,0.5821950435638428,-139.34613139344248,0.34859466552734375,186.86612243111335,18,33,-15,False,False,-10.0,5.0,2021
2021_13_WAS_LV,Q1,away,WAS,LV,1.0,7.0,0.0,7.0,0.6583369970321655,-192.6860653080849,0.6818150281906128,-214.28259930486686,17,15,2,True,True,3.0,1.0,2021
2021_14_CHI_GB,Q1,away,CHI,GB,11.5,3.0,0.0,3.0,0.5303210020065308,-112.91137229301974,0.286112904548645,249.51237224952908,30,45,-15,False,False,-3.5,11.5,2021
2021_15_ARI_DET,Q1,home,DET,ARI,-13.0,3.0,0.0,3.0,0.6874224543571472,-219.92061296129938,0.28266721963882446,253.77289283056632,30,12,18,True,True,31.0,13.0,2021
2021_15_CIN_DEN,Q1,away,CIN,DEN,3.0,3.0,0.0,3.0,0.554308295249939,-124.37034150339166,0.5293024182319641,-112.45063470345366,15,10,5,True,True,8.0,3.0,2021
2021_15_GB_BAL,Q1,home,BAL,GB,-9.5,7.0,0.0,7.0,0.6741331219673157,-206.87377804003154,0.3174114227294922,215.0485232701379,30,31,-1,False,True,8.5,9.5,2021
2021_15_HOU_JAX,Q1,away,HOU,JAX,6.0,14.0,3.0,11.0,0.7245503664016724,-263.04277734427575,0.5822285413742065,-139.36532267890533,30,16,14,True,True,20.0,6.0,2021
2021_15_NE_IND,Q1,home,IND,NE,-1.0,14.0,0.0,14.0,0.8520063161849976,-575.7045126669303,0.7777062058448792,-349.8551135000111,27,17,10,True,True,11.0,1.0,2021
2021_15_NO_TB,Q1,away,NO,TB,11.5,3.0,0.0,3.0,0.5982058048248291,-148.88363545521813,0.3053246736526489,227.52020596201305,9,0,9,True,True,20.5,11.5,2021
2021_15_NYJ_MIA,Q1,away,NYJ,MIA,10.5,10.0,0.0,10.0,0.7219666838645935,-259.66912667149023,0.4746173620223999,110.69604275302602,24,31,-7,False,True,3.5,10.5,2021
2021_15_TEN_PIT,Q1,away,TEN,PIT,1.0,10.0,0.0,10.0,0.7322590351104736,-273.49532986579544,0.7483987510204315,-297.4543067873268,13,19,-6,False,False,-5.0,1.0,2021
2021_15_WAS_PHI,Q1,away,WAS,PHI,10.0,10.0,0.0,10.0,0.7123372554779053,-247.62930516474728,0.44633835554122925,124.0452758731437,17,27,-10,False,False,0.0,10.0,2021
2021_16_BUF_NE,Q1,away,BUF,NE,1.0,7.0,0.0,7.0,0.6801851987838745,-212.68096291897908,0.6416549384593964,-179.0606338205923,33,21,12,True,True,13.0,1.0,2021
2021_16_DET_ATL,Q1,away,DET,ATL,7.5,3.0,0.0,3.0,0.5028866529464722,-101.16136610033982,0.3324413299560547,200.8049571129407,16,20,-4,False,True,3.5,7.5,2021
2021_16_IND_ARI,Q1,away,IND,ARI,3.0,7.0,6.0,1.0,0.6324316263198853,-172.05822687842948,0.585483729839325,-141.24505405116653,22,16,6,True,True,9.0,3.0,2021
2021_16_LAC_HOU,Q1,home,HOU,LAC,-13.5,7.0,6.0,1.0,0.5968720316886902,-148.06018897397968,0.18240046501159668,448.2442163381666,41,29,12,True,True,25.5,13.5,2021
2021_17_ARI_DAL,Q1,away,ARI,DAL,6.5,3.0,0.0,3.0,0.5601824522018433,-127.36700820744082,0.41664570569992065,140.01207412425046,25,22,3,True,True,9.5,6.5,2021
2021_17_LA_BAL,Q1,home,BAL,LA,-7.0,7.0,0.0,7.0,0.7195762991905212,-256.6032389963375,0.42298805713653564,136.4132942120424,19,20,-1,False,True,6.0,7.0,2021
2021_17_LV_IND,Q1,away,LV,IND,8.5,7.0,0.0,7.0,0.7126381397247314,-247.99329286151053,0.461368203163147,116.74662301042547,23,20,3,True,True,11.5,8.5,2021
2021_17_PHI_WAS,Q1,home,WAS,PHI,-6.5,10.0,0.0,10.0,0.745545506477356,-292.9975793141218,0.5174522399902344,-107.23337312347329,16,20,-4,False,True,2.5,6.5,2021
2021_18_CAR_TB,Q1,away,CAR,TB,11.0,7.0,0.0,7.0,0.5966743230819702,-147.93859087806993,0.27805858850479126,259.63643683056705,17,41,-24,False,False,-13.0,11.0,2021
2021_18_CHI_MIN,Q1,away,CHI,MIN,3.5,3.0,0.0,3.0,0.4898245930671692,104.1547145965517,0.47352033853530884,111.1841706933214,17,31,-14,False,False,-10.5,3.5,2021
2021_18_IND_JAX,Q1,home,JAX,IND,-14.0,7.0,0.0,7.0,0.6641676425933838,-197.76761468795237,0.23585760593414307,323.98463091295145,26,11,15,True,True,29.0,14.0,2021
2021_18_LAC_LV,Q1,home,LV,LAC,-3.5,10.0,0.0,10.0,0.7321507930755615,-273.34439458769975,0.5809532403945923,-138.6368530666226,35,32,3,True,True,6.5,3.5,2021
2021_18_NE_MIA,Q1,home,MIA,NE,-6.0,14.0,0.0,14.0,0.9047902226448059,-950.3122975168325,0.709151566028595,-243.8216896496392,33,24,9,True,True,15.0,6.0,2021
2021_18_PIT_BAL,Q1,away,PIT,BAL,3.0,3.0,0.0,3.0,0.4703882932662964,112.59032469880785,0.49741119146347046,101.04091286282193,16,13,3,True,True,6.0,3.0,2021
2021_01_ARI_TEN,H1,away,ARI,TEN,2.5,24.0,6.0,18.0,0.9231036901473999,-1200.4525209556425,0.8897820711135864,-807.2934050780088,38,13,25,True,True,27.5,2.5,2021
2021_01_CLE_KC,H1,away,CLE,KC,5.5,22.0,10.0,12.0,0.811280369758606,-429.88658292774596,0.7155071794986725,-251.50271920318417,29,33,-4,False,True,1.5,5.5,2021
2021_01_GB_NO,H1,home,NO,GB,-4.0,17.0,3.0,14.0,0.8932299613952637,-836.5923372023956,0.7936211824417114,-384.5458520555605,38,3,35,True,True,39.0,4.0,2021
2021_01_JAX_HOU,H1,home,HOU,JAX,-3.5,27.0,7.0,20.0,0.9447823166847229,-1711.0140447042797,0.8758283853530884,-705.3370352343018,37,21,16,True,True,19.5,3.5,2021
2021_01_LAC_WAS,H1,away,LAC,WAS,2.5,13.0,9.0,4.0,0.6024054288864136,-151.51248851290677,0.5840194225311279,-140.39583917228208,20,16,4,True,True,6.5,2.5,2021
2021_01_MIN_CIN,H1,home,CIN,MIN,-3.0,14.0,7.0,7.0,0.7868565320968628,-369.1675564059269,0.6793984770774841,-211.91367741621227,27,24,3,True,True,6.0,3.0,2021
2021_01_PHI_ATL,H1,away,PHI,ATL,3.5,15.0,6.0,9.0,0.8049947023391724,-412.8065811521173,0.7456275224685669,-293.1242914738796,32,6,26,True,True,29.5,3.5,2021
2021_02_DAL_LAC,H1,away,DAL,LAC,3.0,14.0,11.0,3.0,0.5506046414375305,-122.52121232377885,0.5378367900848389,-116.373778471802,20,17,3,True,True,6.0,3.0,2021
2021_02_DET_GB,H1,away,DET,GB,11.5,17.0,14.0,3.0,0.5506046414375305,-122.52121232377885,0.3365442156791687,197.13777667577295,17,35,-18,False,False,-6.5,11.5,2021
2021_02_LV_PIT,H1,away,LV,PIT,5.5,9.0,7.0,2.0,0.5843797922134399,-140.60427795983048,0.5011247992515564,-100.45093412134695,26,17,9,True,True,14.5,5.5,2021
2021_02_NO_CAR,H1,home,CAR,NO,-3.0,17.0,0.0,17.0,0.91569584608078,-1086.181170809445,0.8530372381210327,-580.4444794141529,26,7,19,True,True,22.0,3.0,2021
2021_03_ARI_JAX,H1,home,JAX,ARI,-8.0,13.0,7.0,6.0,0.7156428694725037,-251.67044981251263,0.4489557147026062,122.73911819173799,19,31,-12,False,False,-4.0,8.0,2021
2021_03_ATL_NYG,H1,away,ATL,NYG,3.0,7.0,6.0,1.0,0.46048271656036377,117.16341657068729,0.4680348038673401,113.65932442140355,17,14,3,True,True,6.0,3.0,2021
2021_03_CIN_PIT,H1,away,CIN,PIT,2.5,14.0,7.0,7.0,0.7313575148582458,-272.2419406120114,0.7204875946044922,-257.7658739636289,24,10,14,True,True,16.5,2.5,2021
2021_03_GB_SF,H1,away,GB,SF,3.5,17.0,7.0,10.0,0.773473858833313,-341.450154427943,0.7441672086715698,-290.88030694088434,30,28,2,True,True,5.5,3.5,2021
2021_03_LAC_KC,H1,away,LAC,KC,6.5,14.0,3.0,11.0,0.7993437051773071,-398.3646293696572,0.6920375227928162,-224.71488379645785,30,24,6,True,True,12.5,6.5,2021
2021_03_MIA_LV,H1,away,MIA,LV,4.0,14.0,12.0,2.0,0.5843797922134399,-140.60427795983048,0.5342375040054321,-114.70170067356881,28,31,-3,False,True,1.0,4.0,2021
2021_03_NO_NE,H1,away,NO,NE,3.0,14.0,3.0,11.0,0.7993437051773071,-398.3646293696572,0.7638116776943207,-323.39095779078417,28,13,15,True,True,18.0,3.0,2021
2021_03_SEA_MIN,H1,home,MIN,SEA,-2.0,21.0,17.0,4.0,0.6962094306945801,-229.17414200393975,0.5878463387489319,-142.62795506039157,30,17,13,True,True,15.0,2.0,2021
2021_03_TB_LA,H1,home,LA,TB,-1.0,14.0,7.0,7.0,0.7868565320968628,-369.1675564059269,0.7032411694526672,-236.97396574707855,34,24,10,True,True,11.0,1.0,2021
2021_04_ARI_LA,H1,away,ARI,LA,3.5,24.0,13.0,11.0,0.8531333804130554,-580.889914136005,0.783857524394989,-362.65778959034753,37,20,17,True,True,20.5,3.5,2021
2021_04_BAL_DEN,H1,away,BAL,DEN,1.0,17.0,7.0,10.0,0.8049947023391724,-412.8065811521173,0.7997393012046814,-399.3491014540375,23,7,16,True,True,17.0,1.0,2021
2021_04_CAR_DAL,H1,away,CAR,DAL,4.5,14.0,13.0,1.0,0.5368156433105469,-115.89675591536884,0.4790804386138916,108.73321459195216,28,36,-8,False,False,-3.5,4.5,2021
2021_04_IND_MIA,H1,away,IND,MIA,2.5,7.0,3.0,4.0,0.6154525876045227,-160.0459573425961,0.6181409358978271,-161.87672207053677,27,17,10,True,True,12.5,2.5,2021
2021_04_JAX_CIN,H1,away,JAX,CIN,7.5,14.0,0.0,14.0,0.8602129220962524,-615.3737062080693,0.7282107472419739,-267.9321348627054,21,24,-3,False,True,4.5,7.5,2021
2021_04_TB_NE,H1,home,NE,TB,-6.0,7.0,6.0,1.0,0.5511130094528198,-122.77321933100113,0.34904658794403076,186.49470716509308,17,19,-2,False,True,4.0,6.0,2021
2021_04_WAS_ATL,H1,home,ATL,WAS,-1.0,17.0,13.0,4.0,0.6569479703903198,-191.50097177322812,0.5600970983505249,-127.32289244975777,30,34,-4,False,False,-3.0,1.0,2021
2021_05_BUF_KC,H1,away,BUF,KC,2.5,24.0,13.0,11.0,0.14686661958694458,580.889914136005,0.1868407130241394,435.21525571934757,38,20,18,True,True,20.5,2.5,2021
2021_05_CHI_LV,H1,away,CHI,LV,5.5,14.0,3.0,11.0,0.7993437051773071,-398.3646293696572,0.7043778896331787,-238.26969124845053,20,9,11,True,True,16.5,5.5,2021
2021_05_CLE_LAC,H1,away,CLE,LAC,2.5,20.0,13.0,7.0,0.7313575148582458,-272.2419406120114,0.7204875946044922,-257.7658739636289,42,47,-5,False,False,-2.5,2.5,2021
2021_05_DEN_PIT,H1,home,PIT,DEN,-2.0,10.0,3.0,7.0,0.5764498114585876,-136.0995289469044,0.4432641267776489,125.59912692903798,27,19,8,True,True,10.0,2.0,2021
2021_05_IND_BAL,H1,away,IND,BAL,7.5,10.0,3.0,7.0,0.7313575148582458,-272.2419406120114,0.6253920197486877,-166.94572799253572,25,31,-6,False,True,1.5,7.5,2021
2021_05_LA_SEA,H1,home,SEA,LA,-2.5,7.0,3.0,4.0,0.6962094306945801,-229.17414200393975,0.5884734392166138,-142.9976811451464,17,26,-9,False,False,-6.5,2.5,2021
2021_05_NE_HOU,H1,home,HOU,NE,-8.0,15.0,9.0,6.0,0.7156428694725037,-251.67044981251263,0.4489557147026062,122.73911819173799,22,25,-3,False,True,5.0,8.0,2021
2021_06_ARI_CLE,H1,away,ARI,CLE,3.0,23.0,14.0,9.0,0.8049947023391724,-412.8065811521173,0.7578536868095398,-312.97345676019023,37,14,23,True,True,26.0,3.0,2021
2021_06_DAL_NE,H1,home,NE,DAL,-3.5,14.0,10.0,4.0,0.6962094306945801,-229.17414200393975,0.5418837070465088,-118.28518552635757,29,35,-6,False,False,-2.5,3.5,2021
2021_06_KC_WAS,H1,home,WAS,KC,-6.0,13.0,10.0,3.0,0.6287232637405396,-169.34087227624383,0.4162442088127136,140.2435826920882,13,31,-18,False,False,-12.0,6.0,2021
2021_06_LV_DEN,H1,away,LV,DEN,5.0,17.0,7.0,10.0,0.773473858833313,-341.450154427943,0.7066134810447693,-240.84729031213425,34,24,10,True,True,15.0,5.0,2021
2021_07_CAR_NYG,H1,home,NYG,CAR,-3.0,5.0,3.0,2.0,0.6806350350379944,-213.1213845322603,0.5449121594429016,-119.73779804264694,25,3,22,True,True,25.0,3.0,2021
2021_07_CIN_BAL,H1,away,CIN,BAL,6.5,13.0,10.0,3.0,0.5506046414375305,-122.52121232377885,0.44011855125427246,127.21150861515576,41,17,24,True,True,30.5,6.5,2021
2021_07_IND_SF,H1,away,IND,SF,3.5,13.0,12.0,1.0,0.5368156433105469,-115.89675591536884,0.5118422508239746,-104.85181310507248,30,18,12,True,True,15.5,3.5,2021
2021_07_KC_TEN,H1,home,TEN,KC,-4.0,27.0,0.0,27.0,0.9950525164604187,-20112.295644840673,0.9912111163139343,-11278.009263968857,27,3,24,True,True,28.0,4.0,2021
2021_08_GB_ARI,H1,away,GB,ARI,6.5,10.0,7.0,3.0,0.5506046414375305,-122.52121232377885,0.44011855125427246,127.21150861515576,24,21,3,True,True,9.5,6.5,2021
2021_08_SF_CHI,H1,home,CHI,SF,-4.5,13.0,9.0,4.0,0.6962094306945801,-229.17414200393975,0.510725736618042,-104.38434531336418,22,33,-11,False,False,-6.5,4.5,2021
2021_08_TB_NO,H1,home,NO,TB,-4.0,16.0,7.0,9.0,0.8532896637916565,-581.6152330125526,0.705293595790863,-239.32075642657392,36,27,9,True,True,13.0,4.0,2021
2021_09_ARI_SF,H1,away,ARI,SF,5.5,17.0,7.0,10.0,0.8049947023391724,-412.8065811521173,0.7102693915367126,-245.1482069167411,31,17,14,True,True,19.5,5.5,2021
2021_09_ATL_NO,H1,away,ATL,NO,7.0,10.0,0.0,10.0,0.773473858833313,-341.450154427943,0.6700496971607208,-203.07594549689082,27,25,2,True,True,9.0,7.0,2021
2021_09_CLE_CIN,H1,away,CLE,CIN,2.5,24.0,10.0,14.0,0.8951838612556458,-854.0515534911968,0.8695886731147766,-666.8045589936465,41,16,25,True,True,27.5,2.5,2021
2021_09_DEN_DAL,H1,away,DEN,DAL,10.5,16.0,0.0,16.0,0.9066586494445801,-971.3365448963224,0.761570155620575,-319.41058284996035,30,16,14,True,True,24.5,10.5,2021
2021_09_LAC_PHI,H1,home,PHI,LAC,-1.0,10.0,7.0,3.0,0.6287232637405396,-169.34087227624383,0.530601978302002,-113.0388186091209,24,27,-3,False,False,-2.0,1.0,2021
2021_09_MIN_BAL,H1,away,MIN,BAL,7.5,17.0,10.0,7.0,0.7313575148582458,-272.2419406120114,0.6253920197486877,-166.94572799253572,31,34,-3,False,True,4.5,7.5,2021
